id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
650170,Landing Page Submission,Google,No,No,0,10.0,1521,2.5,Page Visited on Website,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,14.0,No
627531,Landing Page Submission,Direct Traffic,No,No,0,10.0,1812,3.33,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
596596,Landing Page Submission,Direct Traffic,Yes,No,0,5.0,154,5.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
640115,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
628666,Lead Add Form,,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
605655,API,Google,No,No,0,3.0,303,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
643278,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,13.0,12.0,No
594161,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,712,2.0,SMS Sent,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
608539,Landing Page Submission,Google,No,No,1,8.0,396,2.67,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
598171,Landing Page Submission,Direct Traffic,No,No,0,9.0,69,4.5,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
599857,Landing Page Submission,Direct Traffic,No,No,0,3.0,4,1.5,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
601521,Landing Page Submission,Google,No,No,0,4.0,79,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
647975,Lead Import,Facebook,No,No,0,,270,,SMS Sent,,,No,No,No,No,No,No,14.0,14.0,No
630765,API,Google,No,No,0,2.0,234,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
658430,API,Organic Search,No,No,0,4.0,342,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
626161,Landing Page Submission,Organic Search,No,No,1,14.0,1495,7.0,Page Visited on Website,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
596193,Landing Page Submission,Direct Traffic,No,No,0,3.0,206,1.5,Email Opened,International Business,Student,No,No,No,No,No,No,13.0,18.0,Yes
602689,Landing Page Submission,Google,No,No,0,4.0,114,4.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
658405,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
640308,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
581356,Landing Page Submission,Direct Traffic,No,No,0,2.0,91,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,19.0,Yes
642806,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
591572,Landing Page Submission,Google,No,No,1,3.0,329,3.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
640112,API,Google,No,No,0,2.0,340,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
639377,Landing Page Submission,Direct Traffic,No,No,1,4.0,1052,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
593211,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Healthcare Management,Student,No,No,No,No,No,No,14.0,13.0,No
590993,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,17.0,15.0,No
645883,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
622366,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
588115,API,Google,No,No,0,3.0,1152,3.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
619196,Lead Add Form,Reference,No,No,1,,1427,,,Select,Unemployed,No,No,No,No,No,No,,,No
642741,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
583421,Landing Page Submission,Google,No,No,0,7.0,600,2.33,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,19.0,No
624520,Landing Page Submission,Google,No,No,1,5.0,1090,5.0,SMS Sent,Hospitality Management,,No,No,No,No,No,No,,,No
598347,Landing Page Submission,Organic Search,No,No,0,3.0,10,3.0,Page Visited on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
627983,Landing Page Submission,Google,No,No,0,5.0,245,2.5,Email Link Clicked,Supply Chain Management,,No,No,No,No,No,No,14.0,18.0,Yes
609266,Landing Page Submission,Organic Search,No,No,0,3.0,1109,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
630706,API,Organic Search,No,No,1,4.0,266,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
645802,Landing Page Submission,Google,No,No,0,4.0,526,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,12.0,18.0,No
646432,Landing Page Submission,Direct Traffic,No,No,0,3.0,506,1.5,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,18.0,Yes
615502,Landing Page Submission,Direct Traffic,No,No,0,2.0,1160,2.0,Email Opened,Operations Management,Student,No,No,No,No,No,No,,,Yes
582057,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,17.0,14.0,No
593014,Landing Page Submission,Direct Traffic,No,No,0,1.0,28,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
655403,API,Google,No,No,0,2.0,102,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
657609,API,Organic Search,No,No,1,3.0,1154,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
583972,Landing Page Submission,Organic Search,No,No,0,7.0,69,7.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
638696,Landing Page Submission,Google,No,No,0,4.0,768,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,No
652080,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
642841,API,Google,No,No,0,3.0,37,3.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
648707,API,Organic Search,No,No,0,4.0,133,4.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
645355,Landing Page Submission,Google,No,No,1,2.0,861,2.0,SMS Sent,Finance Management,Student,No,No,No,No,No,No,15.0,18.0,No
632178,Landing Page Submission,Google,No,No,1,5.0,1464,5.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,No
587053,Landing Page Submission,Google,No,No,1,2.0,1227,1.0,Converted to Lead,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,Yes
615326,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,196,1.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
608897,Landing Page Submission,Direct Traffic,No,No,0,4.0,1768,4.0,SMS Sent,Retail Management,Working Professional,No,No,No,No,No,No,,,Yes
587314,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
601804,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
597346,API,Google,No,No,0,2.0,1210,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
630428,API,Direct Traffic,No,No,1,3.0,1099,1.5,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
593876,Landing Page Submission,Direct Traffic,No,No,1,3.0,177,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
594854,Landing Page Submission,Direct Traffic,No,No,1,4.0,1063,4.0,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
635587,Landing Page Submission,Google,No,No,1,3.0,1436,3.0,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
638288,Landing Page Submission,Organic Search,No,No,0,5.0,1204,5.0,Email Opened,Rural and Agribusiness,,No,No,No,No,No,No,14.0,13.0,Yes
656359,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
583471,Landing Page Submission,Google,No,No,0,1.0,456,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
593945,Landing Page Submission,Direct Traffic,No,No,1,5.0,1062,2.5,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
605423,Landing Page Submission,Direct Traffic,No,No,0,2.0,882,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
632382,API,Google,No,No,1,5.0,921,5.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,16.0,No
634083,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
603315,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
635026,Landing Page Submission,Google,No,No,0,3.0,1321,3.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
640527,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Student,No,No,No,No,No,No,17.0,14.0,No
641066,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
585243,Landing Page Submission,Direct Traffic,No,No,0,2.0,145,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
643789,API,Google,No,No,1,2.0,1794,2.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
633105,API,Chat,No,No,1,0.0,0,0.0,Chat Conversation,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,No
620155,Landing Page Submission,Google,No,No,1,4.0,1387,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,No
655160,API,Referral Sites,No,No,0,5.0,133,5.0,Chat Conversation,,,No,No,No,No,No,No,15.0,13.0,No
592306,Landing Page Submission,Organic Search,No,No,0,5.0,191,5.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,14.0,15.0,Yes
599990,API,Organic Search,No,No,1,2.0,576,2.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
640716,Landing Page Submission,Google,No,No,0,5.0,24,5.0,Email Opened,Retail Management,,No,No,No,No,No,No,14.0,18.0,No
581455,Landing Page Submission,Direct Traffic,No,No,1,3.0,1306,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
645671,API,Google,No,No,0,2.0,59,2.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
627808,Landing Page Submission,Direct Traffic,No,No,0,2.0,1360,2.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
641891,API,Google,No,No,1,8.0,167,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
652462,API,Organic Search,No,No,0,3.0,271,1.5,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
598485,API,Organic Search,No,No,0,6.0,155,6.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
585394,API,Google,No,No,0,2.0,86,1.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
655337,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,15.0,19.0,No
623420,Landing Page Submission,Direct Traffic,No,No,1,3.0,139,3.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
622036,Landing Page Submission,Direct Traffic,No,No,0,5.0,458,2.5,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
624284,API,bing,No,No,0,2.0,88,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
595571,Landing Page Submission,Direct Traffic,No,No,0,2.0,33,2.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,Yes
620677,API,Google,No,No,1,3.0,1390,3.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
626338,Landing Page Submission,Google,No,No,1,3.0,220,3.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
581375,Landing Page Submission,Google,No,No,0,4.0,340,4.0,SMS Sent,International Business,,No,No,No,No,No,No,13.0,18.0,No
617386,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
588567,Landing Page Submission,Direct Traffic,No,No,1,5.0,1551,5.0,SMS Sent,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
611078,API,Organic Search,No,No,0,3.0,18,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
659203,API,Google,No,No,1,2.0,160,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
660222,Landing Page Submission,Organic Search,Yes,No,0,7.0,38,7.0,Unsubscribed,Retail Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
653444,Landing Page Submission,Google,No,No,0,2.0,1595,2.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
587487,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
601368,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
596789,Landing Page Submission,Organic Search,Yes,No,0,9.0,157,4.5,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
652441,API,Chat,Yes,No,0,0.0,0,0.0,Email Bounced,,,No,No,No,No,No,No,15.0,15.0,No
636769,Landing Page Submission,Direct Traffic,No,No,0,2.0,1492,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
657717,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
598556,Landing Page Submission,Organic Search,No,No,0,5.0,1465,5.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
629118,Landing Page Submission,Direct Traffic,No,No,1,9.0,868,3.0,SMS Sent,IT Projects Management,,No,No,No,No,No,No,,,Yes
608751,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
614007,API,Google,No,No,1,2.0,1177,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
595399,Landing Page Submission,Direct Traffic,No,No,0,2.0,197,2.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,Yes
590261,API,Google,No,No,0,3.0,252,3.0,Form Submitted on Website,Finance Management,,No,No,No,No,No,No,10.0,15.0,Yes
595743,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
643360,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
593651,API,Organic Search,No,No,0,3.0,1195,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
606878,Landing Page Submission,Direct Traffic,No,No,0,4.0,173,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
621675,Landing Page Submission,Google,No,No,0,7.0,1061,7.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
610375,API,Organic Search,No,No,0,7.0,1032,2.33,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
594938,Landing Page Submission,Direct Traffic,No,No,0,2.0,90,2.0,SMS Sent,Media and Advertising,,No,No,No,No,No,No,,,Yes
644122,Landing Page Submission,Google,No,No,0,6.0,90,3.0,Chat Conversation,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
629371,Landing Page Submission,Direct Traffic,No,No,0,2.0,109,2.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
582845,API,Direct Traffic,No,No,0,5.0,559,5.0,Chat Conversation,Finance Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
593560,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
590078,Landing Page Submission,Direct Traffic,No,No,1,14.0,1135,2.33,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,17.0,No
585266,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,131,2.0,SMS Sent,Travel and Tourism,Unemployed,No,No,No,No,No,No,13.0,15.0,Yes
646938,Landing Page Submission,Direct Traffic,No,No,0,2.0,219,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,13.0,17.0,Yes
630784,API,Google,No,No,0,2.0,139,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
628534,API,Google,No,No,0,3.0,449,1.5,SMS Sent,,,No,No,No,No,No,No,,,No
599588,Landing Page Submission,Google,No,No,0,5.0,160,5.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,Yes
618270,Landing Page Submission,Google,No,No,0,6.0,197,3.0,Form Submitted on Website,E-Business,Unemployed,No,No,No,No,No,No,,,No
608709,API,Chat,No,No,1,2.0,992,1.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
657703,API,Google,No,No,0,3.0,235,3.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
581506,Landing Page Submission,Referral Sites,No,No,1,9.0,1123,9.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,16.0,Yes
598004,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
628111,API,Chat,Yes,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
645388,API,Google,No,No,1,2.0,2020,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
599856,Landing Page Submission,Direct Traffic,No,No,0,2.0,198,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
646413,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
649181,API,Google,No,No,0,5.0,470,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
587284,Landing Page Submission,Direct Traffic,No,No,0,3.0,810,1.5,Email Link Clicked,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
588094,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,19.0,No
617867,Landing Page Submission,Google,No,No,0,5.0,80,5.0,Email Opened,Business Administration,,No,No,No,No,No,No,,,No
627665,API,Chat,No,No,0,2.0,370,1.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,No
596628,Landing Page Submission,Direct Traffic,No,No,0,2.0,32,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
605471,Landing Page Submission,Direct Traffic,No,No,1,2.0,1305,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
644286,Landing Page Submission,Google,No,No,0,6.0,101,6.0,Page Visited on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,14.0,18.0,No
633120,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
590775,Landing Page Submission,Direct Traffic,No,No,0,2.0,162,2.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,14.0,18.0,Yes
619285,Landing Page Submission,Google,No,No,0,2.0,49,2.0,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,No
646076,Landing Page Submission,Direct Traffic,No,No,1,6.0,1121,2.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,16.0,17.0,Yes
643826,Landing Page Submission,Direct Traffic,No,No,0,17.0,104,3.4,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,Yes
580418,Landing Page Submission,Google,No,No,0,4.0,60,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
623879,Landing Page Submission,Direct Traffic,No,No,0,2.0,182,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
599459,Landing Page Submission,Google,No,No,0,3.0,32,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
604363,Landing Page Submission,Direct Traffic,No,No,1,3.0,1277,3.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
632833,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
599367,Landing Page Submission,Direct Traffic,No,No,0,6.0,280,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
587876,Landing Page Submission,Google,No,No,0,6.0,544,6.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,No
581456,Landing Page Submission,Organic Search,No,No,1,11.0,1116,3.67,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
651865,API,Google,No,No,1,3.0,1007,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
644624,Landing Page Submission,Google,Yes,No,0,4.0,125,4.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,13.0,17.0,No
642785,Landing Page Submission,Google,Yes,No,0,7.0,1115,7.0,SMS Sent,Business Administration,,No,No,No,No,No,No,14.0,18.0,Yes
598916,Landing Page Submission,Direct Traffic,No,No,1,3.0,135,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
642937,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
592016,Landing Page Submission,Direct Traffic,No,No,0,1.0,343,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
630385,API,Chat,No,No,1,3.0,1580,1.0,Page Visited on Website,Finance Management,,No,No,No,No,No,No,,,No
626471,API,Organic Search,No,No,0,3.0,109,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
620055,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
585890,Landing Page Submission,Direct Traffic,No,No,0,9.0,87,1.8,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,17.0,17.0,Yes
596142,Landing Page Submission,Organic Search,No,No,0,4.0,726,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
615809,Landing Page Submission,Direct Traffic,No,No,1,5.0,845,2.5,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
598316,Landing Page Submission,Organic Search,No,No,1,4.0,1,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
625253,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,280,3.0,Email Bounced,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
